t,attDeg,wParallel,wPerp,primitive,predAtt,actualAtt,predMinusActual,fuelMargin,phase,reachable,fdir
23.998,142.1403,-0.08967,0.06619,coast:0.320,141.4485,142.1403,0.6918,1.9318,guidance,0,
24.098,141.6304,-0.09044,0.06566,coast:0.320,141.4485,141.6304,0.1820,2.0041,guidance,0,
24.199,141.1047,-0.09122,0.06604,coast:0.320,141.4485,141.1047,-0.3438,1.8271,guidance,0,
24.298,140.5944,-0.09091,0.06529,coast:0.320,138.3046,140.5944,2.2897,1.7978,guidance,0,
24.398,140.0707,-0.09205,0.06620,coast:0.320,138.3046,140.0707,1.7660,1.7745,guidance,0,
24.498,139.5436,-0.09206,0.06470,coast:0.320,138.3046,139.5436,1.2389,1.8610,guidance,0,
24.598,139.0120,-0.09288,0.06521,coast:0.320,138.3046,139.0120,0.7074,1.9469,guidance,0,
24.698,138.4856,-0.09306,0.06461,coast:0.320,138.3046,138.4856,0.1810,1.9131,guidance,0,
24.798,137.9480,-0.09360,0.06397,coast:0.320,135.5906,137.9480,2.3575,1.7718,guidance,0,
24.899,137.3912,-0.09424,0.06373,coast:0.320,135.5906,137.3912,1.8006,1.8254,guidance,0,
24.997,136.8577,-0.09497,0.06400,coast:0.320,135.5906,136.8577,1.2672,1.7608,guidance,0,
25.099,136.2961,-0.09542,0.06334,coast:0.320,135.5906,136.2961,0.7055,1.7082,guidance,0,
25.200,135.7655,-0.09522,0.06262,coast:0.320,135.5906,135.7655,0.1749,1.9184,guidance,0,
25.301,135.2297,-0.09541,0.06290,coast:0.320,132.8269,135.2297,2.4029,1.9333,guidance,0,
25.399,134.7091,-0.09540,0.06245,coast:0.320,132.8269,134.7091,1.8822,1.8882,guidance,0,
25.453,134.4169,-0.09496,0.06290,coast:0.320,132.8269,134.4169,1.5900,1.9298,guidance,0,
25.555,133.8736,-0.09516,0.06273,coast:0.320,132.8269,133.8736,1.0468,1.9819,guidance,0,
25.654,133.3370,-0.09483,0.06315,coast:0.320,132.8269,133.3370,0.5102,1.8316,guidance,0,
25.758,132.7883,-0.09480,0.06299,coast:0.320,132.8269,132.7883,-0.0385,1.8008,guidance,0,
25.854,132.2673,-0.09454,0.06354,coast:0.320,129.8868,132.2673,2.3805,1.9526,guidance,0,
25.953,131.7420,-0.09386,0.06357,coast:0.320,129.8868,131.7420,1.8551,1.8396,guidance,0,
26.107,130.9086,-0.09338,0.06426,coast:0.320,129.8868,130.9086,1.0218,1.7160,guidance,0,
26.204,130.3914,-0.09323,0.06453,coast:0.320,129.8868,130.3914,0.5045,1.7470,guidance,0,
26.307,129.8631,-0.09207,0.06481,coast:0.320,129.8868,129.8631,-0.0237,1.9492,guidance,0,
26.403,129.3518,-0.09119,0.06489,pulse:0:0.320,127.0735,129.3518,2.2783,1.9097,guidance,0,
26.506,128.8289,-0.09066,0.06547,pulse:0:0.320,127.0735,128.8289,1.7554,1.7361,guidance,0,
26.602,128.3234,-0.08925,0.06575,pulse:0:0.320,127.0735,128.3234,1.2499,1.9153,guidance,0,
26.705,127.8039,-0.08776,0.06609,pulse:0:0.320,127.0735,127.8039,0.7304,1.7902,guidance,0,
26.807,127.3057,-0.08610,0.06606,pulse:0:0.320,127.0735,127.3057,0.2322,1.9350,guidance,0,
26.905,126.8291,-0.08493,0.06650,pulse:0:0.320,124.7095,126.8291,2.1196,1.8465,guidance,0,
27.003,126.3481,-0.08489,0.06669,pulse:0:0.320,124.7095,126.3481,1.6386,1.9039,guidance,0,
27.103,125.8668,-0.08273,0.06696,pulse:0:0.320,124.7095,125.8668,1.1573,1.7879,guidance,0,
27.203,125.4007,-0.08183,0.06663,pulse:0:0.320,124.7095,125.4007,0.6912,1.7833,guidance,0,
27.306,124.9234,-0.08013,0.06679,pulse:0:0.320,124.7095,124.9234,0.2139,1.8772,guidance,0,
27.403,124.4710,-0.07961,0.06624,pulse:0:0.320,124.7095,124.4710,-0.2385,1.8872,guidance,0,
27.505,124.0134,-0.07997,0.06640,pulse:1+4:0.160,122.7293,124.0134,1.2841,1.7294,guidance,0,
27.605,123.5589,-0.07969,0.06636,pulse:1+4:0.160,122.7293,123.5589,0.8296,1.8267,guidance,0,
27.707,123.0613,-0.08185,0.06618,pulse:1+4:0.160,122.7293,123.0613,0.3319,1.8771,guidance,0,
27.804,122.5844,-0.08399,0.06681,pulse:1+4:0.160,122.7293,122.5844,-0.1449,1.7480,guidance,0,
27.857,122.3368,-0.08421,0.06634,pulse:1+4:0.160,122.7293,122.3368,-0.3925,1.8083,guidance,0,
28.008,121.6197,-0.08432,0.06623,coast:0.320,119.4992,121.6197,2.1205,1.7908,guidance,0,
28.103,121.1593,-0.08429,0.06573,coast:0.320,119.4992,121.1593,1.6602,1.9013,guidance,0,
28.207,120.6502,-0.08479,0.06648,coast:0.320,119.4992,120.6502,1.1511,1.9464,guidance,0,
28.302,120.1702,-0.08600,0.06666,coast:0.320,119.4992,120.1702,0.6710,1.9206,guidance,0,
28.407,119.6579,-0.08584,0.06666,coast:0.320,119.4992,119.6579,0.1587,1.8726,guidance,0,
28.504,119.1876,-0.08613,0.06684,coast:0.320,119.4992,119.1876,-0.3115,1.9043,guidance,0,
28.604,118.6871,-0.08692,0.06718,pulse:0:0.320,116.5189,118.6871,2.1682,1.9214,guidance,0,
28.707,118.1817,-0.08667,0.06655,pulse:0:0.320,116.5189,118.1817,1.6628,1.7508,guidance,0,
28.805,117.6954,-0.08684,0.06768,pulse:0:0.320,116.5189,117.6954,1.1765,1.7017,guidance,0,
28.907,117.1903,-0.08519,0.06810,pulse:0:0.320,116.5189,117.1903,0.6714,1.8388,guidance,0,
29.005,116.7271,-0.08388,0.06752,pulse:0:0.320,116.5189,116.7271,0.2082,1.7659,guidance,0,
29.106,116.2213,-0.08376,0.06756,pulse:0:0.320,114.1332,116.2213,2.0881,1.8256,guidance,0,
29.202,115.7440,-0.08430,0.06823,pulse:0:0.320,114.1332,115.7440,1.6108,1.7892,guidance,0,
29.307,115.2306,-0.08286,0.06809,pulse:0:0.320,114.1332,115.2306,1.0974,1.9474,guidance,0,
29.404,114.7831,-0.08176,0.06885,pulse:0:0.320,114.1332,114.7831,0.6499,1.8955,guidance,0,
29.503,114.3055,-0.08068,0.06813,pulse:0:0.320,114.1332,114.3055,0.1723,1.9627,guidance,0,
29.605,113.8404,-0.07986,0.06888,pulse:0:0.320,114.1332,113.8404,-0.2928,1.7861,guidance,0,
29.702,113.3859,-0.07980,0.06871,pulse:0:0.320,111.3985,113.3859,1.9874,1.8531,guidance,0,
29.804,112.9222,-0.07942,0.06891,pulse:0:0.320,111.3985,112.9222,1.5237,1.8125,guidance,0,
29.905,112.4515,-0.07901,0.06888,pulse:0:0.320,111.3985,112.4515,1.0530,1.6784,guidance,0,
30.006,112.0195,-0.07730,0.06912,pulse:0:0.320,111.3985,112.0195,0.6210,1.8079,guidance,0,
30.107,111.6069,-0.07617,0.06928,pulse:0:0.320,111.3985,111.6069,0.2084,1.9015,guidance,0,
30.202,111.1702,-0.07531,0.06906,pulse:0:0.320,111.3985,111.1702,-0.2284,1.9467,guidance,0,
30.303,110.7394,-0.07533,0.06971,pulse:0:0.320,108.8655,110.7394,1.8738,1.7237,guidance,0,
30.404,110.3212,-0.07513,0.06990,pulse:0:0.320,108.8655,110.3212,1.4557,1.9220,guidance,0,
30.504,109.9045,-0.07348,0.06955,pulse:0:0.320,108.8655,109.9045,1.0390,1.8016,guidance,0,
30.604,109.5013,-0.07201,0.07018,pulse:0:0.320,108.8655,109.5013,0.6358,1.7713,guidance,0,
30.706,109.1012,-0.07050,0.06996,pulse:0:0.320,108.8655,109.1012,0.2357,1.7224,guidance,0,
30.808,108.6747,-0.07019,0.06926,pulse:0:0.320,106.9307,108.6747,1.7441,1.7084,guidance,0,
30.902,108.2735,-0.07019,0.06990,pulse:0:0.320,106.9307,108.2735,1.3428,1.8721,guidance,0,
31.007,107.8552,-0.06875,0.07043,pulse:0:0.320,106.9307,107.8552,0.9245,1.7384,guidance,0,
31.107,107.4691,-0.06785,0.06983,pulse:0:0.320,106.9307,107.4691,0.5384,1.6579,guidance,0,
31.206,107.0912,-0.06604,0.07069,pulse:0:0.320,106.9307,107.0912,0.1605,1.6830,guidance,0,
31.302,106.7206,-0.06506,0.07031,pulse:0:0.320,106.9307,106.7206,-0.2101,1.8592,guidance,0,
31.407,106.3386,-0.06596,0.07039,coast:0.320,104.6853,106.3386,1.6533,1.7751,guidance,0,
31.503,105.9834,-0.06523,0.07118,coast:0.320,104.6853,105.9834,1.2981,1.7512,guidance,0,
31.605,105.6037,-0.06520,0.07050,coast:0.320,104.6853,105.6037,0.9184,1.8104,guidance,0,
31.704,105.2385,-0.06623,0.07108,coast:0.320,104.6853,105.2385,0.5532,1.7840,guidance,0,
31.805,104.8604,-0.06541,0.07135,coast:0.320,104.6853,104.8604,0.1751,1.7881,guidance,0,
31.907,104.4947,-0.06504,0.07177,coast:0.320,104.6853,104.4947,-0.1906,1.6824,guidance,0,
32.003,104.1130,-0.06605,0.07143,pulse:0:0.320,102.4806,104.1130,1.6324,1.8511,guidance,0,
32.106,103.7234,-0.06555,0.07207,pulse:0:0.320,102.4806,103.7234,1.2428,1.7063,guidance,0,
32.203,103.3707,-0.06503,0.07206,pulse:0:0.320,102.4806,103.3707,0.8901,1.7809,guidance,0,
32.302,103.0003,-0.06369,0.07204,pulse:0:0.320,102.4806,103.0003,0.5197,1.6896,guidance,0,
32.403,102.6415,-0.06253,0.07179,pulse:0:0.320,102.4806,102.6415,0.1609,1.8090,guidance,0,
32.507,102.2481,-0.06230,0.07242,pulse:0:0.320,100.7109,102.2481,1.5372,1.6886,guidance,0,
32.606,101.9073,-0.06238,0.07208,pulse:0:0.320,100.7109,101.9073,1.1964,1.8180,guidance,0,
32.705,101.5378,-0.06138,0.07239,pulse:0:0.320,100.7109,101.5378,0.8269,1.8776,guidance,0,
32.806,101.1975,-0.06039,0.07280,pulse:0:0.320,100.7109,101.1975,0.4866,1.8249,guidance,0,
32.905,100.8555,-0.05893,0.07180,pulse:0:0.320,100.7109,100.8555,0.1446,1.9111,guidance,0,
33.006,100.5158,-0.05852,0.07313,pulse:0:0.320,100.7109,100.5158,-0.1951,1.7383,guidance,0,
33.102,100.1855,-0.05886,0.07232,pulse:0:0.320,98.7355,100.1855,1.4500,1.6627,guidance,0,
33.207,99.8382,-0.05852,0.07314,pulse:0:0.320,98.7355,99.8382,1.1027,1.7615,guidance,0,
33.303,99.5216,-0.05838,0.07282,pulse:0:0.320,98.7355,99.5216,0.7861,1.8661,guidance,0,
33.405,99.1942,-0.05655,0.07283,pulse:0:0.320,98.7355,99.1942,0.4587,1.8910,guidance,0,
33.506,98.8645,-0.05529,0.07245,pulse:0:0.320,98.7355,98.8645,0.1290,1.6825,guidance,0,
33.607,98.5511,-0.05503,0.07306,pulse:0:0.320,97.1982,98.5511,1.3529,1.7388,guidance,0,
33.708,98.2497,-0.05420,0.07320,pulse:0:0.320,97.1982,98.2497,1.0515,1.7528,guidance,0,
33.806,97.9313,-0.05381,0.07328,pulse:0:0.320,97.1982,97.9313,0.7330,1.6587,guidance,0,
33.903,97.6307,-0.05234,0.07308,pulse:0:0.320,97.1982,97.6307,0.4325,1.7575,guidance,0,
34.006,97.3382,-0.05055,0.07325,pulse:0:0.320,97.1982,97.3382,0.1399,1.7207,guidance,0,
34.105,97.0276,-0.05027,0.07350,pulse:0:0.320,97.1982,97.0276,-0.1707,1.7245,guidance,0,
34.203,96.7411,-0.05053,0.07297,pulse:0:0.320,95.5020,96.7411,1.2391,1.8648,guidance,0,
34.304,96.4484,-0.05001,0.07379,pulse:0:0.320,95.5020,96.4484,0.9464,1.8988,guidance,0,
34.404,96.1628,-0.04968,0.07422,pulse:0:0.320,95.5020,96.1628,0.6609,1.9013,guidance,0,
34.500,95.8783,-0.04812,0.07411,pulse:0:0.320,95.5020,95.8783,0.3764,1.8589,guidance,0,
34.599,95.6340,-0.04607,0.07405,pulse:0:0.320,95.5020,95.6340,0.1320,1.8570,guidance,0,
34.699,95.3837,-0.04556,0.07410,pulse:0:0.320,95.5020,95.3837,-0.1183,1.7147,guidance,0,
34.801,95.1267,-0.04504,0.07464,pulse:0:0.320,94.0271,95.1267,1.0996,1.6480,guidance,0,
34.901,94.8721,-0.04494,0.07470,pulse:0:0.320,94.0271,94.8721,0.8451,1.8229,guidance,0,
34.998,94.6432,-0.04402,0.07482,pulse:0:0.320,94.0271,94.6432,0.6161,1.8443,guidance,0,
35.103,94.3863,-0.04238,0.07471,pulse:0:0.320,94.0271,94.3863,0.3592,1.6437,guidance,0,
35.201,94.1449,-0.04157,0.07375,pulse:0:0.320,94.0271,94.1449,0.1179,1.8012,guidance,0,
35.300,93.9216,-0.04056,0.07443,pulse:0:0.320,94.0271,93.9216,-0.1054,1.6328,guidance,0,
35.402,93.6724,-0.04123,0.07473,pulse:0:0.320,92.6690,93.6724,1.0034,1.8012,guidance,0,
35.498,93.4273,-0.04114,0.07473,pulse:0:0.320,92.6690,93.4273,0.7584,1.7106,guidance,0,
35.597,93.2000,-0.03974,0.07494,pulse:0:0.320,92.6690,93.2000,0.5310,1.6979,guidance,0,
35.699,92.9914,-0.03814,0.07471,pulse:0:0.320,92.6690,92.9914,0.3224,1.6510,guidance,0,
35.799,92.7789,-0.03740,0.07430,pulse:0:0.320,92.6690,92.7789,0.1099,1.6850,guidance,0,
35.900,92.5718,-0.03693,0.07407,pulse:0:0.320,92.6690,92.5718,-0.0972,1.6702,guidance,0,
36.003,92.3539,-0.03700,0.07424,pulse:0:0.320,91.4573,92.3539,0.8966,1.6590,guidance,0,
36.102,92.1621,-0.03684,0.07460,pulse:0:0.320,91.4573,92.1621,0.7049,1.6330,guidance,0,
36.202,91.9647,-0.03584,0.07421,pulse:0:0.320,91.4573,91.9647,0.5074,1.6815,guidance,0,
36.299,91.7633,-0.03446,0.07455,pulse:0:0.320,91.4573,91.7633,0.3060,1.8182,guidance,0,
36.399,91.5748,-0.03318,0.07395,pulse:0:0.320,91.4573,91.5748,0.1176,1.7839,guidance,0,
36.498,91.3796,-0.03280,0.07357,pulse:0:0.320,91.4573,91.3796,-0.0776,1.7340,guidance,0,
36.602,91.1581,-0.03231,0.07436,pulse:0:0.320,90.3799,91.1581,0.7782,1.6948,guidance,0,
36.700,90.9885,-0.03243,0.07454,pulse:0:0.320,90.3799,90.9885,0.6085,1.7635,guidance,0,
36.799,90.7972,-0.03159,0.07427,pulse:0:0.320,90.3799,90.7972,0.4173,1.6100,guidance,0,
36.897,90.6187,-0.03034,0.07408,pulse:0:0.320,90.3799,90.6187,0.2388,1.8167,guidance,0,
37.001,90.4598,-0.02907,0.07426,pulse:0:0.320,90.3799,90.4598,0.0798,1.7094,guidance,0,
37.099,90.2750,-0.02858,0.07415,pulse:0:0.320,90.3799,90.2750,-0.1050,1.8041,guidance,0,
37.198,90.1107,-0.02799,0.07429,pulse:0:0.320,89.4414,90.1107,0.6693,1.6845,guidance,0,
37.298,89.9491,-0.02803,0.07448,pulse:0:0.320,89.4414,89.9491,0.5077,1.6993,guidance,0,
37.402,89.7912,-0.02708,0.07426,pulse:0:0.320,89.4414,89.7912,0.3498,1.6036,guidance,0,
37.500,89.6486,-0.02508,0.07373,pulse:0:0.320,89.4414,89.6486,0.2072,1.5673,guidance,0,
37.599,89.5100,-0.02464,0.07428,pulse:0:0.320,89.4414,89.5100,0.0686,1.7025,guidance,0,
37.699,89.3670,-0.02359,0.07420,pulse:0:0.320,88.8086,89.3670,0.5585,1.8068,guidance,0,
37.803,89.2092,-0.02374,0.07464,pulse:0:0.320,88.8086,89.2092,0.4006,1.7330,guidance,0,
37.900,89.0796,-0.02230,0.07403,pulse:0:0.320,88.8086,89.0796,0.2710,1.7833,guidance,0,
38.000,88.9627,-0.02083,0.07389,pulse:0:0.320,88.8086,88.9627,0.1542,1.8639,guidance,0,
38.102,88.8476,-0.01919,0.07366,pulse:0:0.320,88.8086,88.8476,0.0390,1.6974,guidance,0,
38.199,88.7311,-0.01991,0.07389,pulse:0+5:0.160,88.4219,88.7311,0.3093,1.6594,guidance,0,
38.300,88.6166,-0.01903,0.07420,pulse:0+5:0.160,88.4219,88.6166,0.1947,1.6517,guidance,0,
38.401,88.5087,-0.01871,0.07366,pulse:0+5:0.160,88.4219,88.5087,0.0869,1.5694,guidance,0,
38.501,88.4168,-0.01774,0.07239,pulse:0+5:0.160,88.4219,88.4168,-0.0050,1.7180,guidance,0,
38.599,88.3260,-0.01768,0.07301,pulse:0+5:0.160,88.4219,88.3260,-0.0958,1.8139,guidance,0,
38.700,88.2241,-0.01785,0.07301,pulse:2:0.320,87.7740,88.2241,0.4501,1.7535,guidance,0,
38.747,88.1865,-0.01760,0.07295,pulse:2:0.320,87.7740,88.1865,0.4125,1.7200,guidance,0,
38.901,88.0310,-0.01851,0.07300,pulse:2:0.320,87.7740,88.0310,0.2570,1.7350,guidance,0,
39.001,87.9163,-0.01893,0.07258,pulse:2:0.320,87.7740,87.9163,0.1423,1.7266,guidance,0,
39.102,87.7888,-0.01911,0.07203,pulse:2:0.320,87.7740,87.7888,0.0148,1.6212,guidance,0,
39.201,87.6869,-0.01958,0.07177,pulse:0+2:0.320,87.2127,87.6869,0.4742,1.7639,guidance,0,
39.299,87.5964,-0.01905,0.07180,pulse:0+2:0.320,87.2127,87.5964,0.3837,1.6851,guidance,0,
39.399,87.4951,-0.01851,0.07150,pulse:0+2:0.320,87.2127,87.4951,0.2824,1.7440,guidance,0,
39.502,87.3914,-0.01823,0.07055,pulse:0+2:0.320,87.2127,87.3914,0.1786,1.6391,guidance,0,
39.600,87.2963,-0.01785,0.06999,pulse:0+2:0.320,87.2127,87.2963,0.0835,1.6118,guidance,0,
39.701,87.2020,-0.01697,0.06907,pulse:0+2:0.320,86.7923,87.2020,0.4097,1.6409,guidance,0,
39.802,87.1122,-0.01686,0.06904,pulse:0+2:0.320,86.7923,87.1122,0.3198,1.6216,guidance,0,
39.899,87.0026,-0.01617,0.06848,pulse:0+2:0.320,86.7923,87.0026,0.2103,1.7565,guidance,0,
40.001,86.9144,-0.01506,0.06709,pulse:0+2:0.320,86.7923,86.9144,0.1221,1.6199,guidance,0,
40.100,86.8311,-0.01479,0.06665,pulse:0+2:0.320,86.7923,86.8311,0.0388,1.5397,guidance,0,
40.199,86.7573,-0.01460,0.06649,pulse:0+2:0.320,86.7923,86.7573,-0.0351,1.5985,guidance,0,
40.302,86.6807,-0.01371,0.06669,pulse:2+5:0.320,86.3275,86.6807,0.3532,1.7278,guidance,0,
40.398,86.5931,-0.01336,0.06648,pulse:2+5:0.320,86.3275,86.5931,0.2656,1.6335,guidance,0,
40.500,86.5143,-0.01365,0.06603,pulse:2+5:0.320,86.3275,86.5143,0.1868,1.7348,guidance,0,
40.599,86.4532,-0.01451,0.06509,pulse:2+5:0.320,86.3275,86.4532,0.1257,1.6295,guidance,0,
40.701,86.3794,-0.01472,0.06403,pulse:2+5:0.320,86.3275,86.3794,0.0519,1.5199,guidance,0,
40.802,86.2909,-0.01510,0.06433,pulse:2+5:0.320,85.9013,86.2909,0.3896,1.6644,guidance,0,
40.902,86.2339,-0.01485,0.06417,pulse:2+5:0.320,85.9013,86.2339,0.3326,1.6415,guidance,0,
41.001,86.1425,-0.01494,0.06379,pulse:2+5:0.320,85.9013,86.1425,0.2412,1.6911,guidance,0,
41.102,86.0264,-0.01583,0.06319,pulse:2+5:0.320,85.9013,86.0264,0.1250,1.6940,guidance,0,
41.198,85.9378,-0.01631,0.06198,pulse:2+5:0.320,85.9013,85.9378,0.0364,1.7185,guidance,0,
41.298,85.8469,-0.01695,0.06215,pulse:2+5:0.320,85.9013,85.8469,-0.0544,1.6277,guidance,0,
41.399,85.7592,-0.01664,0.06247,pulse:2+5:0.320,85.3298,85.7592,0.4294,1.6269,guidance,0,
41.501,85.6821,-0.01643,0.06198,pulse:2+5:0.320,85.3298,85.6821,0.3523,1.5515,guidance,0,
41.600,85.5783,-0.01685,0.06135,pulse:2+5:0.320,85.3298,85.5783,0.2485,1.7072,guidance,0,
41.697,85.4767,-0.01763,0.06031,pulse:2+5:0.320,85.3298,85.4767,0.1469,1.7280,guidance,0,
41.802,85.3563,-0.01916,0.06001,pulse:2+5:0.320,85.3298,85.3563,0.0266,1.5786,guidance,0,
41.901,85.2430,-0.01886,0.05939,pulse:2:0.320,84.7624,85.2430,0.4806,1.4826,guidance,0,
41.997,85.1400,-0.01917,0.06017,pulse:2:0.320,84.7624,85.1400,0.3776,1.5574,guidance,0,
42.100,85.0187,-0.01901,0.05946,pulse:2:0.320,84.7624,85.0187,0.2563,1.5557,guidance,0,
42.200,84.9136,-0.01980,0.05895,pulse:2:0.320,84.7624,84.9136,0.1511,1.6186,guidance,0,
42.300,84.8092,-0.02071,0.05903,pulse:2:0.320,84.7624,84.8092,0.0468,1.5434,guidance,0,
42.399,84.6934,-0.02085,0.05912,pulse:2:0.320,84.7624,84.6934,-0.0690,1.5408,guidance,0,
42.503,84.5422,-0.02005,0.05833,pulse:2:0.320,84.0313,84.5422,0.5109,1.5246,guidance,0,
42.599,84.4284,-0.02009,0.05842,pulse:2:0.320,84.0313,84.4284,0.3971,1.4678,guidance,0,
42.702,84.3137,-0.02096,0.05829,pulse:2:0.320,84.0313,84.3137,0.2824,1.6398,guidance,0,
42.798,84.2016,-0.02147,0.05802,pulse:2:0.320,84.0313,84.2016,0.1703,1.6442,guidance,0,
42.898,84.0733,-0.02185,0.05787,pulse:2:0.320,84.0313,84.0733,0.0420,1.4913,guidance,0,
42.999,83.9480,-0.02206,0.05795,pulse:2:0.320,84.0313,83.9480,-0.0833,1.6726,guidance,0,
43.103,83.8169,-0.02177,0.05727,pulse:2:0.320,83.2624,83.8169,0.5546,1.5910,guidance,0,
43.197,83.6913,-0.02102,0.05742,pulse:2:0.320,83.2624,83.6913,0.4290,1.7264,guidance,0,
43.302,83.5582,-0.02137,0.05733,pulse:2:0.320,83.2624,83.5582,0.2958,1.7310,guidance,0,
43.402,83.4153,-0.02197,0.05673,pulse:2:0.320,83.2624,83.4153,0.1529,1.5311,guidance,0,
43.499,83.2723,-0.02229,0.05682,pulse:2:0.320,83.2624,83.2723,0.0099,1.5409,guidance,0,
43.599,83.1490,-0.02188,0.05651,pulse:2:0.320,83.2624,83.1490,-0.1134,1.4564,guidance,0,
43.698,83.0106,-0.02233,0.05608,pulse:2+5:0.320,82.4338,83.0106,0.5768,1.4845,guidance,0,
43.798,82.8777,-0.02158,0.05686,pulse:2+5:0.320,82.4338,82.8777,0.4439,1.6815,guidance,0,
43.899,82.7450,-0.02166,0.05656,pulse:2+5:0.320,82.4338,82.7450,0.3112,1.6132,guidance,0,
43.999,82.6182,-0.02261,0.05468,pulse:2+5:0.320,82.4338,82.6182,0.1844,1.5157,guidance,0,
44.101,82.4912,-0.02341,0.05490,pulse:2+5:0.320,82.4338,82.4912,0.0574,1.6146,guidance,0,
44.197,82.3623,-0.02382,0.05440,pulse:2+5:0.320,82.4338,82.3623,-0.0715,1.5829,guidance,0,
44.298,82.2391,-0.02290,0.05421,pulse:2:0.320,81.6553,82.2391,0.5838,1.4621,guidance,0,
44.399,82.1033,-0.02276,0.05398,pulse:2:0.320,81.6553,82.1033,0.4480,1.4355,guidance,0,
44.501,81.9722,-0.02355,0.05437,pulse:2:0.320,81.6553,81.9722,0.3169,1.6666,guidance,0,
44.598,81.8665,-0.02378,0.05387,pulse:2:0.320,81.6553,81.8665,0.2112,1.7261,guidance,0,
44.701,81.7136,-0.02420,0.05389,pulse:2:0.320,81.6553,81.7136,0.0583,1.5221,guidance,0,
44.803,81.5921,-0.02440,0.05344,pulse:2:0.320,80.9704,81.5921,0.6218,1.6102,guidance,0,
44.897,81.4634,-0.02430,0.05344,pulse:2:0.320,80.9704,81.4634,0.4930,1.6935,guidance,0,
45.000,81.3396,-0.02481,0.05286,pulse:2:0.320,80.9704,81.3396,0.3692,1.4765,guidance,0,
45.100,81.2097,-0.02506,0.05284,pulse:2:0.320,80.9704,81.2097,0.2393,1.5027,guidance,0,
45.201,81.0604,-0.02557,0.05272,pulse:2:0.320,80.9704,81.0604,0.0901,1.6269,guidance,0,
45.303,80.9128,-0.02622,0.05290,pulse:2:0.320,80.9704,80.9128,-0.0576,1.6646,guidance,0,
45.402,80.7513,-0.02604,0.05332,pulse:2:0.320,80.0882,80.7513,0.6631,1.7224,guidance,0,
45.499,80.6036,-0.02598,0.05310,pulse:2:0.320,80.0882,80.6036,0.5154,1.4796,guidance,0,
45.598,80.4489,-0.02666,0.05295,pulse:2:0.320,80.0882,80.4489,0.3607,1.5298,guidance,0,
45.700,80.2873,-0.02759,0.05246,pulse:2:0.320,80.0882,80.2873,0.1991,1.4962,guidance,0,
45.799,80.1529,-0.02822,0.05207,pulse:2:0.320,80.0882,80.1529,0.0647,1.5374,guidance,0,
45.898,79.9758,-0.02775,0.05284,pulse:2:0.320,80.0882,79.9758,-0.1124,1.5653,guidance,0,
46.002,79.7968,-0.02806,0.05199,pulse:0:0.320,79.1150,79.7968,0.6818,1.5406,guidance,0,
46.100,79.6488,-0.02791,0.05259,pulse:0:0.320,79.1150,79.6488,0.5338,1.5237,guidance,0,
46.200,79.5150,-0.02667,0.05197,pulse:0:0.320,79.1150,79.5150,0.4000,1.4648,guidance,0,
46.298,79.3820,-0.02630,0.05131,pulse:0:0.320,79.1150,79.3820,0.2670,1.5839,guidance,0,
46.403,79.2211,-0.02461,0.05077,pulse:0:0.320,79.1150,79.2211,0.1060,1.5538,guidance,0,
46.499,79.1047,-0.02417,0.05069,pulse:0:0.320,79.1150,79.1047,-0.0104,1.5607,guidance,0,
46.600,78.9620,-0.02396,0.05087,pulse:0:0.320,78.3827,78.9620,0.5793,1.4411,guidance,0,
46.698,78.8179,-0.02381,0.05108,pulse:0:0.320,78.3827,78.8179,0.4352,1.6213,guidance,0,
46.801,78.6904,-0.02287,0.05038,pulse:0:0.320,78.3827,78.6904,0.3077,1.6740,guidance,0,
46.899,78.5611,-0.02162,0.04977,pulse:0:0.320,78.3827,78.5611,0.1784,1.6929,guidance,0,
47.003,78.4485,-0.02027,0.04843,pulse:0:0.320,78.3827,78.4485,0.0658,1.5842,guidance,0,
47.099,78.3389,-0.02024,0.04896,pulse:0:0.320,78.3827,78.3389,-0.0438,1.5134,guidance,0,
47.202,78.2182,-0.02047,0.04919,pulse:0:0.320,77.7263,78.2182,0.4920,1.4083,guidance,0,
47.302,78.0941,-0.01932,0.04991,pulse:0:0.320,77.7263,78.0941,0.3678,1.4639,guidance,0,
47.399,78.0038,-0.01897,0.04948,pulse:0:0.320,77.7263,78.0038,0.2776,1.5780,guidance,0,
47.498,77.9074,-0.01800,0.04847,pulse:0:0.320,77.7263,77.9074,0.1812,1.4944,guidance,0,
47.598,77.8110,-0.01743,0.04811,pulse:0:0.320,77.7263,77.8110,0.0847,1.5540,guidance,0,
47.648,77.7790,-0.01689,0.04752,pulse:0:0.320,77.7263,77.7790,0.0527,1.6044,guidance,0,
47.803,77.6171,-0.01672,0.04770,pulse:0:0.320,77.2188,77.6171,0.3983,1.6251,guidance,0,
47.903,77.5258,-0.01754,0.04807,pulse:0:0.320,77.2188,77.5258,0.3070,1.6614,guidance,0,
47.999,77.4311,-0.01671,0.04785,pulse:0:0.320,77.2188,77.4311,0.2123,1.4494,guidance,0,
48.098,77.3283,-0.01596,0.04754,pulse:0:0.320,77.2188,77.3283,0.1095,1.4809,guidance,0,
48.203,77.2109,-0.01493,0.04691,pulse:0:0.320,77.2188,77.2109,-0.0079,1.6462,guidance,0,
48.298,77.1444,-0.01491,0.04692,pulse:0:0.320,77.2188,77.1444,-0.0744,1.6693,guidance,0,
