t,attDeg,wParallel,wPerp,primitive,predAtt,actualAtt,predMinusActual,fuelMargin,phase,reachable,fdir
158.004,60.7631,0.01568,0.01470,pulse:3:0.160,60.7551,60.7631,0.0080,0.3372,guidance,0,5
158.102,60.8392,0.01533,0.01454,pulse:3:0.160,60.7551,60.8392,0.0841,0.3297,guidance,0,5
158.203,60.9186,0.01559,0.01431,pulse:0:0.160,61.1691,60.9186,-0.2505,0.2284,guidance,0,5
158.303,61.0138,0.01594,0.01453,pulse:0:0.160,61.1691,61.0138,-0.1553,0.2563,guidance,0,5
158.405,61.1100,0.01592,0.01450,pulse:0:0.160,61.1691,61.1100,-0.0591,0.2953,guidance,0,5
158.507,61.2044,0.01536,0.01510,pulse:0:0.160,61.1691,61.2044,0.0352,0.1830,guidance,0,5
158.603,61.2737,0.01540,0.01511,pulse:0:0.160,61.1691,61.2737,0.1046,0.2434,guidance,0,5
158.703,61.3530,0.01525,0.01505,pulse:0:0.160,61.1691,61.3530,0.1839,0.3116,guidance,0,5
158.806,61.4401,0.01528,0.01479,pulse:0:0.160,61.6856,61.4401,-0.2455,0.2393,guidance,0,5
158.907,61.5344,0.01495,0.01403,pulse:0:0.160,61.6856,61.5344,-0.1513,0.2773,guidance,0,5
159.004,61.6262,0.01554,0.01505,pulse:0:0.160,61.6856,61.6262,-0.0594,0.2665,guidance,0,5
159.105,61.7325,0.01494,0.01561,pulse:0:0.160,61.6856,61.7325,0.0469,0.3168,guidance,0,5
159.203,61.8267,0.01548,0.01516,pulse:0:0.160,61.6856,61.8267,0.1410,0.2856,guidance,0,5
159.303,61.9215,0.01561,0.01529,pulse:0:0.160,61.6856,61.9215,0.2359,0.2486,guidance,0,5
159.406,61.9926,0.01538,0.01515,pulse:0:0.160,62.2397,61.9926,-0.2471,0.3053,guidance,0,5
159.506,62.0814,0.01597,0.01519,pulse:0:0.160,62.2397,62.0814,-0.1583,0.1851,guidance,0,5
159.606,62.1879,0.01555,0.01500,pulse:0:0.160,62.2397,62.1879,-0.0518,0.2956,guidance,0,5
159.707,62.3087,0.01622,0.01502,pulse:0:0.160,62.2397,62.3087,0.0691,0.3421,guidance,0,5
159.807,62.3942,0.01551,0.01492,pulse:0:0.160,62.2397,62.3942,0.1545,0.2047,guidance,0,5
159.902,62.4858,0.01555,0.01513,pulse:0:0.160,62.2397,62.4858,0.2461,0.2320,guidance,0,5
160.005,62.5805,0.01539,0.01493,pulse:0:0.160,62.8278,62.5805,-0.2473,0.3207,guidance,0,5
160.106,62.6824,0.01548,0.01512,pulse:0:0.160,62.8278,62.6824,-0.1454,0.2227,guidance,0,5
160.207,62.7774,0.01608,0.01546,pulse:0:0.160,62.8278,62.7774,-0.0504,0.2049,guidance,0,5
160.303,62.8691,0.01574,0.01593,pulse:0:0.160,62.8278,62.8691,0.0412,0.2909,guidance,0,5
160.408,62.9426,0.01591,0.01583,pulse:0:0.160,62.8278,62.9426,0.1148,0.2561,guidance,0,5
160.504,63.0379,0.01565,0.01529,pulse:0:0.160,62.8278,63.0379,0.2101,0.3041,guidance,0,5
160.608,63.1401,0.01588,0.01522,pulse:0:0.160,63.3953,63.1401,-0.2551,0.2179,guidance,0,5
160.703,63.2065,0.01594,0.01527,pulse:0:0.160,63.3953,63.2065,-0.1888,0.2176,guidance,0,5
160.803,63.3141,0.01622,0.01615,pulse:0:0.160,63.3953,63.3141,-0.0812,0.1506,guidance,0,5
160.904,63.3936,0.01624,0.01618,pulse:0:0.160,63.3953,63.3936,-0.0016,0.3136,guidance,0,5
161.002,63.4667,0.01579,0.01617,pulse:0:0.160,63.3953,63.4667,0.0714,0.2022,guidance,0,5
161.104,63.5701,0.01625,0.01559,pulse:0:0.160,63.3953,63.5701,0.1748,0.2194,guidance,0,5
161.207,63.6673,0.01641,0.01675,pulse:0:0.160,63.9309,63.6673,-0.2637,0.3195,guidance,0,5
161.307,63.7718,0.01668,0.01612,pulse:0:0.160,63.9309,63.7718,-0.1591,0.2009,guidance,0,5
161.405,63.8457,0.01584,0.01696,pulse:0:0.160,63.9309,63.8457,-0.0852,0.1484,guidance,0,5
161.505,63.9483,0.01617,0.01687,pulse:0:0.160,63.9309,63.9483,0.0174,0.2069,guidance,0,5
161.605,64.0355,0.01579,0.01705,pulse:0:0.160,63.9309,64.0355,0.1046,0.1732,guidance,0,5
161.704,64.1227,0.01582,0.01686,pulse:0:0.160,63.9309,64.1227,0.1918,0.3101,guidance,0,5
161.807,64.2144,0.01615,0.01662,pulse:0+2:0.160,64.4738,64.2144,-0.2594,0.3236,guidance,0,5
161.902,64.3080,0.01594,0.01697,pulse:0+2:0.160,64.4738,64.3080,-0.1658,0.2078,guidance,0,5
162.004,64.3986,0.01638,0.01671,pulse:0+2:0.160,64.4738,64.3986,-0.0752,0.2392,guidance,0,5
162.103,64.5137,0.01595,0.01705,pulse:0+2:0.160,64.4738,64.5137,0.0399,0.3184,guidance,0,5
162.206,64.6236,0.01653,0.01679,pulse:0+2:0.160,64.4738,64.6236,0.1499,0.3474,guidance,0,5
162.305,64.7236,0.01641,0.01634,pulse:0+2:0.160,64.4738,64.7236,0.2498,0.2982,guidance,0,5
162.403,64.8143,0.01602,0.01624,pulse:0+2:0.160,65.0716,64.8143,-0.2573,0.3421,guidance,0,5
162.503,64.9103,0.01619,0.01627,pulse:0+2:0.160,65.0716,64.9103,-0.1613,0.2054,guidance,0,5
162.606,65.0021,0.01674,0.01625,pulse:0+2:0.160,65.0716,65.0021,-0.0695,0.2823,guidance,0,5
162.706,65.0784,0.01648,0.01631,pulse:0+2:0.160,65.0716,65.0784,0.0068,0.3185,guidance,0,5
162.807,65.1605,0.01542,0.01622,pulse:0+2:0.160,65.0716,65.1605,0.0889,0.2856,guidance,0,5
162.903,65.2647,0.01603,0.01558,pulse:0+2:0.160,65.0716,65.2647,0.1931,0.2187,guidance,0,5
163.003,65.3555,0.01673,0.01588,pulse:0+2:0.160,65.6242,65.3555,-0.2687,0.2537,guidance,0,5
163.105,65.4183,0.01670,0.01626,pulse:0+2:0.160,65.6242,65.4183,-0.2060,0.3042,guidance,0,5
163.204,65.5013,0.01639,0.01625,pulse:0+2:0.160,65.6242,65.5013,-0.1229,0.1563,guidance,0,5
163.305,65.5861,0.01557,0.01580,pulse:0+2:0.160,65.6242,65.5861,-0.0381,0.2294,guidance,0,5
163.404,65.6830,0.01623,0.01591,pulse:0+2:0.160,65.6242,65.6830,0.0588,0.2924,guidance,0,5
163.506,65.7709,0.01641,0.01582,pulse:0+2:0.160,66.0344,65.7709,-0.2635,0.2736,guidance,0,5
163.605,65.8604,0.01618,0.01561,pulse:0+2:0.160,66.0344,65.8604,-0.1741,0.1832,guidance,0,5
163.707,65.9576,0.01639,0.01601,pulse:0+2:0.160,66.0344,65.9576,-0.0768,0.2903,guidance,0,5
163.808,66.0574,0.01635,0.01532,pulse:0+2:0.160,66.0344,66.0574,0.0229,0.1989,guidance,0,5
163.902,66.1416,0.01611,0.01554,pulse:0+2:0.160,66.0344,66.1416,0.1072,0.2964,guidance,0,5
164.003,66.2315,0.01629,0.01554,pulse:0+2:0.160,66.0344,66.2315,0.1970,0.1683,guidance,0,5
164.106,66.3497,0.01670,0.01558,pulse:0+2:0.160,66.6178,66.3497,-0.2681,0.1932,guidance,0,5
164.203,66.4267,0.01628,0.01564,pulse:0+2:0.160,66.6178,66.4267,-0.1912,0.1627,guidance,0,5
164.308,66.5294,0.01667,0.01555,pulse:0+2:0.160,66.6178,66.5294,-0.0884,0.1216,guidance,0,5
164.408,66.6178,0.01652,0.01550,pulse:0+2:0.160,66.6178,66.6178,-0.0001,0.2492,guidance,0,5
164.506,66.7250,0.01662,0.01549,pulse:0+2:0.160,66.6178,66.7250,0.1071,0.1423,guidance,0,5
164.604,66.8205,0.01646,0.01514,pulse:0+2:0.160,66.6178,66.8205,0.2026,0.2354,guidance,0,5
164.706,66.8999,0.01635,0.01536,pulse:2:0.160,67.1623,66.8999,-0.2624,0.1710,guidance,0,5
164.804,66.9961,0.01632,0.01512,pulse:2:0.160,67.1623,66.9961,-0.1662,0.1641,guidance,0,5
164.904,67.1066,0.01663,0.01479,pulse:2:0.160,67.1623,67.1066,-0.0557,0.2817,guidance,0,5
165.005,67.2063,0.01629,0.01369,pulse:2:0.160,67.1623,67.2063,0.0440,0.3036,guidance,0,5
165.106,67.3146,0.01664,0.01380,pulse:2:0.160,67.1623,67.3146,0.1523,0.1593,guidance,0,5
165.204,67.3942,0.01629,0.01328,pulse:2:0.160,67.1623,67.3942,0.2320,0.2087,guidance,0,5
165.307,67.4909,0.01655,0.01366,pulse:2:0.160,67.7564,67.4909,-0.2656,0.1569,guidance,0,5
165.406,67.5706,0.01584,0.01313,pulse:2:0.160,67.7564,67.5706,-0.1858,0.2219,guidance,0,5
165.506,67.6609,0.01565,0.01223,pulse:2:0.160,67.7564,67.6609,-0.0955,0.1851,guidance,0,5
165.602,67.7598,0.01608,0.01188,pulse:2:0.160,67.7564,67.7598,0.0034,0.2301,guidance,0,5
165.704,67.8568,0.01631,0.01181,pulse:2:0.160,67.7564,67.8568,0.1004,0.2062,guidance,0,5
165.806,67.9454,0.01593,0.01161,pulse:2:0.160,67.7564,67.9454,0.1890,0.1366,guidance,0,5
165.903,68.0331,0.01688,0.01165,pulse:2:0.160,68.3039,68.0331,-0.2708,0.1045,guidance,0,5
166.003,68.1149,0.01604,0.01186,pulse:2:0.160,68.3039,68.1149,-0.1890,0.1734,guidance,0,5
166.107,68.1989,0.01606,0.01132,pulse:2:0.160,68.3039,68.1989,-0.1050,0.2323,guidance,0,5
166.203,68.2576,0.01612,0.01027,pulse:2:0.160,68.3039,68.2576,-0.0463,0.1872,guidance,0,5
166.304,68.3799,0.01623,0.01085,pulse:2:0.160,68.3039,68.3799,0.0760,0.2223,guidance,0,5
166.405,68.4848,0.01583,0.01102,pulse:2:0.240,68.8109,68.4848,-0.3261,0.1490,guidance,0,5
166.505,68.5751,0.01579,0.01120,pulse:2:0.240,68.8109,68.5751,-0.2358,0.2602,guidance,0,5
166.606,68.6571,0.01563,0.01074,pulse:2:0.240,68.8109,68.6571,-0.1538,0.2323,guidance,0,5
166.704,68.7557,0.01577,0.01001,pulse:2:0.240,68.8109,68.7557,-0.0552,0.2508,guidance,0,5
166.808,68.8545,0.01602,0.01012,pulse:2:0.240,68.8109,68.8545,0.0436,0.1235,guidance,0,5
166.905,68.9320,0.01568,0.00957,pulse:2:0.160,69.1835,68.9320,-0.2514,0.1778,guidance,0,5
167.003,69.0239,0.01643,0.00945,pulse:2:0.160,69.1835,69.0239,-0.1596,0.1612,guidance,0,5
167.107,69.1246,0.01603,0.00998,pulse:2:0.160,69.1835,69.1246,-0.0589,0.2641,guidance,0,5
167.206,69.2236,0.01562,0.00937,pulse:2:0.160,69.1835,69.2236,0.0401,0.2459,guidance,0,5
167.308,69.3023,0.01568,0.00973,pulse:2:0.160,69.1835,69.3023,0.1188,0.1659,guidance,0,5
167.407,69.3658,0.01608,0.00926,pulse:2:0.160,69.6238,69.3658,-0.2579,0.2505,guidance,0,5
167.504,69.4611,0.01569,0.01026,pulse:2:0.160,69.6238,69.4611,-0.1626,0.1575,guidance,0,5
167.607,69.5609,0.01583,0.00932,pulse:2:0.160,69.6238,69.5609,-0.0629,0.2139,guidance,0,5
167.707,69.6383,0.01675,0.00894,pulse:2:0.160,69.6238,69.6383,0.0145,0.2542,guidance,0,5
167.807,69.7310,0.01592,0.00854,pulse:2:0.160,69.6238,69.7310,0.1072,0.1883,guidance,0,5
167.907,69.8183,0.01592,0.00916,pulse:2:0.160,69.6238,69.8183,0.1945,0.2181,guidance,0,5
168.004,69.9069,0.01606,0.00908,pulse:2:0.160,70.1644,69.9069,-0.2575,0.2154,guidance,0,5
168.108,69.9992,0.01641,0.00909,pulse:2:0.160,70.1644,69.9992,-0.1652,0.1791,guidance,0,5
168.206,70.0975,0.01620,0.00889,pulse:2:0.160,70.1644,70.0975,-0.0670,0.1195,guidance,0,5
168.303,70.1941,0.01661,0.00822,pulse:2:0.160,70.1644,70.1941,0.0297,0.0950,guidance,0,5
168.407,70.2814,0.01530,0.00756,pulse:2:0.160,70.1644,70.2814,0.1170,0.1281,guidance,0,5
168.503,70.3712,0.01588,0.00854,pulse:2:0.160,70.1644,70.3712,0.2068,0.1847,guidance,0,5
168.604,70.4452,0.01609,0.00865,pulse:2:0.160,70.7032,70.4452,-0.2580,0.1451,guidance,0,5
168.706,70.5278,0.01539,0.00773,pulse:2:0.160,70.7032,70.5278,-0.1754,0.2339,guidance,0,5
168.807,70.6216,0.01535,0.00768,pulse:2:0.160,70.7032,70.6216,-0.0816,0.1083,guidance,0,5
168.906,70.7117,0.01553,0.00714,pulse:2:0.160,70.7032,70.7117,0.0085,0.1950,guidance,0,5
169.003,70.8153,0.01583,0.00685,pulse:2:0.160,70.7032,70.8153,0.1121,0.2291,guidance,0,5
169.106,70.9184,0.01510,0.00686,pulse:2:0.160,71.1605,70.9184,-0.2421,0.1182,guidance,0,5
169.203,71.0119,0.01584,0.00729,pulse:2:0.160,71.1605,71.0119,-0.1485,0.2330,guidance,0,5
169.304,71.1123,0.01557,0.00670,pulse:2:0.160,71.1605,71.1123,-0.0482,0.1946,guidance,0,5
169.403,71.1961,0.01494,0.00667,pulse:2:0.160,71.1605,71.1961,0.0356,0.1626,guidance,0,5
169.503,71.2770,0.01513,0.00584,pulse:2:0.160,71.1605,71.2770,0.1165,0.0940,guidance,0,5
169.603,71.3546,0.01523,0.00587,pulse:2:0.160,71.1605,71.3546,0.1941,0.1633,guidance,0,5
169.706,71.4551,0.01526,0.00641,pulse:2:0.160,71.6997,71.4551,-0.2446,0.1904,guidance,0,5
169.807,71.5382,0.01503,0.00697,pulse:2:0.160,71.6997,71.5382,-0.1615,0.2177,guidance,0,5
169.906,71.6238,0.01496,0.00610,pulse:2:0.160,71.6997,71.6238,-0.0758,0.1377,guidance,0,5
170.005,71.7089,0.01477,0.00557,pulse:2:0.160,71.6997,71.7089,0.0092,0.1943,guidance,0,5
170.106,71.8122,0.01506,0.00585,pulse:2:0.160,71.6997,71.8122,0.1125,0.1023,guidance,0,5
170.204,71.8941,0.01513,0.00534,pulse:2:0.160,71.6997,71.8941,0.1944,0.0735,guidance,0,5
170.307,71.9730,0.01522,0.00593,pulse:2:0.240,72.2861,71.9730,-0.3131,0.1281,guidance,0,5
170.408,72.0597,0.01508,0.00595,pulse:2:0.240,72.2861,72.0597,-0.2265,0.0904,guidance,0,5
170.503,72.1485,0.01466,0.00603,pulse:2:0.240,72.2861,72.1485,-0.1377,0.2255,guidance,0,5
170.602,72.2223,0.01489,0.00639,pulse:2:0.240,72.2861,72.2223,-0.0639,0.2293,guidance,0,5
170.706,72.3256,0.01527,0.00631,pulse:2:0.240,72.2861,72.3256,0.0395,0.2278,guidance,0,5
170.755,72.3900,0.01527,0.00672,pulse:2:0.240,72.2861,72.3900,0.1038,0.2389,guidance,0,5
170.905,72.4996,0.01491,0.00641,pulse:2:0.240,72.8064,72.4996,-0.3068,0.2227,guidance,0,5
171.003,72.5987,0.01552,0.00664,pulse:2:0.240,72.8064,72.5987,-0.2077,0.1307,guidance,0,5
171.107,72.6941,0.01526,0.00666,pulse:2:0.240,72.8064,72.6941,-0.1123,0.1729,guidance,0,5
171.202,72.7645,0.01531,0.00670,pulse:2:0.240,72.8064,72.7645,-0.0419,0.1831,guidance,0,5
171.304,72.8517,0.01467,0.00764,pulse:2:0.240,72.8064,72.8517,0.0453,0.2176,guidance,0,5
171.408,72.9355,0.01508,0.00723,pulse:2:0.320,73.3142,72.9355,-0.3787,0.1536,guidance,0,5
171.502,73.0323,0.01516,0.00791,pulse:2:0.320,73.3142,73.0323,-0.2819,0.2009,guidance,0,5
171.607,73.1256,0.01521,0.00766,pulse:2:0.320,73.3142,73.1256,-0.1886,0.2280,guidance,0,5
171.706,73.2138,0.01516,0.00806,pulse:2:0.320,73.3142,73.2138,-0.1003,0.2469,guidance,0,5
171.804,73.3037,0.01485,0.00843,pulse:2:0.320,73.3142,73.3037,-0.0104,0.1876,guidance,0,5
171.903,73.3955,0.01451,0.00921,pulse:2:0.320,73.3142,73.3955,0.0814,0.1300,guidance,0,5
172.007,73.4913,0.01453,0.00905,coast:0.040,73.3142,73.4913,0.1771,0.0658,fallback,0,5
172.105,73.5834,0.01485,0.00942,coast:0.040,73.3142,73.5834,0.2693,0.1437,fallback,0,5
172.208,73.6568,0.01544,0.00887,coast:0.040,73.3142,73.6568,0.3427,0.1206,fallback,0,5
172.303,73.7576,0.01521,0.00914,coast:0.040,73.3142,73.7576,0.4435,0.0887,fallback,0,5
172.407,73.8417,0.01526,0.00945,coast:0.040,73.3142,73.8417,0.5275,0.1667,fallback,0,5
172.505,73.9093,0.01536,0.00880,coast:0.040,73.3142,73.9093,0.5951,0.1439,fallback,0,5
172.607,73.9965,0.01514,0.00943,coast:0.040,73.3142,73.9965,0.6823,0.0663,fallback,0,5
172.708,74.0659,0.01488,0.00927,coast:0.040,73.3142,74.0659,0.7517,0.1458,fallback,0,5
172.806,74.1547,0.01455,0.00899,coast:0.040,73.3142,74.1547,0.8405,0.1036,fallback,0,5
172.905,74.2461,0.01454,0.00938,coast:0.040,73.3142,74.2461,0.9320,0.2152,fallback,0,5
173.006,74.3377,0.01400,0.00960,coast:0.040,73.3142,74.3377,1.0235,0.0931,fallback,0,5
173.102,74.4255,0.01495,0.00879,coast:0.040,73.3142,74.4255,1.1113,0.1544,fallback,0,5
173.205,74.5011,0.01493,0.00902,pulse:1+2:0.320,74.8751,74.5011,-0.3740,0.1654,guidance,0,5
173.305,74.5772,0.01433,0.00959,pulse:1+2:0.320,74.8751,74.5772,-0.2979,0.1379,guidance,0,5
173.406,74.6492,0.01465,0.00927,pulse:1+2:0.320,74.8751,74.6492,-0.2259,0.0916,guidance,0,5
173.507,74.7340,0.01472,0.01038,pulse:1+2:0.320,74.8751,74.7340,-0.1411,0.0897,guidance,0,5
173.607,74.8049,0.01452,0.01132,pulse:1+2:0.320,74.8751,74.8049,-0.0702,0.0767,guidance,0,5
173.707,74.8768,0.01391,0.01117,coast:0.160,75.1001,74.8768,-0.2233,0.0808,guidance,0,5
173.803,74.9806,0.01426,0.01134,coast:0.160,75.1001,74.9806,-0.1195,0.0922,guidance,0,5
173.905,75.0713,0.01443,0.01120,coast:0.160,75.1001,75.0713,-0.0288,0.1054,guidance,0,5
174.007,75.1695,0.01437,0.01066,coast:0.160,75.1001,75.1695,0.0694,0.0594,guidance,0,5
174.107,75.2490,0.01459,0.01094,coast:0.160,75.1001,75.2490,0.1490,0.1897,guidance,0,5
174.203,75.3308,0.01441,0.01159,coast:0.160,75.1001,75.3308,0.2307,0.1731,guidance,0,5
174.307,75.4154,0.01419,0.01126,pulse:1+2:0.320,75.7709,75.4154,-0.3555,0.1560,guidance,0,5
174.403,75.5030,0.01396,0.01139,pulse:1+2:0.320,75.7709,75.5030,-0.2679,0.1942,guidance,0,5
174.502,75.5713,0.01442,0.01195,pulse:1+2:0.320,75.7709,75.5713,-0.1996,0.1731,guidance,0,5
174.607,75.6295,0.01421,0.01336,pulse:1+2:0.320,75.7709,75.6295,-0.1414,0.1057,guidance,0,5
174.702,75.7076,0.01396,0.01439,pulse:1+2:0.320,75.7709,75.7076,-0.0633,0.1134,guidance,0,5
174.804,75.7840,0.01335,0.01431,pulse:1+2:0.320,75.7709,75.7840,0.0131,0.1774,guidance,0,5
174.902,75.8846,0.01437,0.01511,pulse:1+2:0.160,76.1150,75.8846,-0.2304,0.1845,guidance,0,5
175.007,75.9873,0.01389,0.01472,pulse:1+2:0.160,76.1150,75.9873,-0.1277,0.1516,guidance,0,5
175.103,76.0627,0.01376,0.01588,pulse:1+2:0.160,76.1150,76.0627,-0.0522,0.1478,guidance,0,5
175.202,76.1527,0.01349,0.01745,pulse:1+2:0.160,76.1150,76.1527,0.0378,0.1846,guidance,0,5
175.303,76.2216,0.01346,0.01707,pulse:1+2:0.160,76.1150,76.2216,0.1066,0.1433,guidance,0,5
175.406,76.2963,0.01406,0.01639,coast:0.040,76.1150,76.2963,0.1813,0.0527,fallback,0,5
175.505,76.3707,0.01410,0.01693,coast:0.040,76.1150,76.3707,0.2557,0.0552,fallback,0,5
175.607,76.4643,0.01392,0.01616,coast:0.040,76.1150,76.4643,0.3493,0.1427,fallback,0,5
175.703,76.5443,0.01399,0.01595,coast:0.040,76.1150,76.5443,0.4293,0.1767,fallback,0,5
175.804,76.6134,0.01414,0.01537,coast:0.040,76.1150,76.6134,0.4985,0.0610,fallback,0,5
175.906,76.6792,0.01351,0.01590,coast:0.040,76.1150,76.6792,0.5642,0.1005,fallback,0,5
176.006,76.7700,0.01354,0.01538,pulse:1+2:0.160,76.9871,76.7700,-0.2171,0.1744,guidance,0,5
176.107,76.8422,0.01420,0.01580,pulse:1+2:0.160,76.9871,76.8422,-0.1449,0.0724,guidance,0,5
176.206,76.9252,0.01368,0.01652,pulse:1+2:0.160,76.9871,76.9252,-0.0619,0.0485,guidance,0,5
176.302,77.0270,0.01417,0.01726,pulse:1+2:0.160,76.9871,77.0270,0.0399,0.1521,guidance,0,5
176.404,77.1117,0.01381,0.01758,pulse:1+2:0.160,76.9871,77.1117,0.1247,0.0603,guidance,0,5
176.504,77.1844,0.01452,0.01739,pulse:1+2:0.160,76.9871,77.1844,0.1974,0.1244,guidance,0,5
176.605,77.2781,0.01400,0.01755,pulse:1+2:0.160,77.5029,77.2781,-0.2247,0.1442,guidance,0,5
176.704,77.3503,0.01393,0.01720,pulse:1+2:0.160,77.5029,77.3503,-0.1526,0.0667,guidance,0,5
176.807,77.4352,0.01417,0.01855,pulse:1+2:0.160,77.5029,77.4352,-0.0676,0.1692,guidance,0,5
176.902,77.5184,0.01389,0.02002,pulse:1+2:0.160,77.5029,77.5184,0.0156,0.0775,guidance,0,5
177.003,77.5988,0.01388,0.01933,pulse:1+2:0.160,77.5029,77.5988,0.0959,0.1598,guidance,0,5
177.105,77.6661,0.01442,0.01974,pulse:1+2:0.160,77.8975,77.6661,-0.2315,0.1153,guidance,0,5
177.204,77.7503,0.01443,0.01989,pulse:1+2:0.160,77.8975,77.7503,-0.1472,0.1380,guidance,0,5
177.304,77.8310,0.01460,0.02055,pulse:1+2:0.160,77.8975,77.8310,-0.0665,0.1824,guidance,0,5
177.403,77.8931,0.01362,0.02195,pulse:1+2:0.160,77.8975,77.8931,-0.0044,0.1703,guidance,0,5
177.504,77.9651,0.01407,0.02219,pulse:1+2:0.160,77.8975,77.9651,0.0676,0.0471,guidance,0,5
177.605,78.0517,0.01399,0.02216,pulse:1+2:0.160,78.2764,78.0517,-0.2247,0.1623,guidance,0,5
177.704,78.1187,0.01352,0.02231,pulse:1+2:0.160,78.2764,78.1187,-0.1577,0.0545,guidance,0,5
177.808,78.1978,0.01314,0.02347,pulse:1+2:0.160,78.2764,78.1978,-0.0786,0.0214,guidance,0,5
177.906,78.2691,0.01328,0.02482,pulse:1+2:0.160,78.2764,78.2691,-0.0073,0.1357,guidance,0,5
178.008,78.3451,0.01392,0.02488,pulse:1+2:0.160,78.2764,78.3451,0.0688,0.1677,guidance,0,5
178.103,78.4146,0.01368,0.02425,pulse:1+2:0.160,78.2764,78.4146,0.1382,0.1058,guidance,0,5
178.206,78.4909,0.01313,0.02479,coast:0.040,78.2764,78.4909,0.2145,0.0619,fallback,0,5
178.302,78.5786,0.01382,0.02461,coast:0.040,78.2764,78.5786,0.3022,0.0184,fallback,0,5
178.405,78.6503,0.01332,0.02483,coast:0.040,78.2764,78.6503,0.3739,0.1216,fallback,0,5
178.508,78.7261,0.01301,0.02511,coast:0.040,78.2764,78.7261,0.4497,0.0474,fallback,0,5
178.608,78.8186,0.01316,0.02435,coast:0.040,78.2764,78.8186,0.5423,-0.0015,fallback,0,5
178.704,78.8928,0.01232,0.02421,coast:0.040,78.2764,78.8928,0.6164,0.0275,fallback,0,5
178.803,78.9915,0.01347,0.02407,coast:0.040,78.2764,78.9915,0.7151,-0.0129,fallback,0,5
178.908,79.0632,0.01324,0.02417,coast:0.040,78.2764,79.0632,0.7868,-0.0151,fallback,0,5
179.007,79.1633,0.01400,0.02444,coast:0.040,78.2764,79.1633,0.8869,-0.0058,fallback,0,5
179.107,79.2503,0.01348,0.02377,coast:0.040,78.2764,79.2503,0.9739,0.1071,fallback,0,5
179.204,79.3169,0.01417,0.02368,coast:0.040,78.2764,79.3169,1.0406,0.1518,fallback,0,5
179.307,79.3988,0.01379,0.02378,pulse:1+2:0.160,79.6204,79.3988,-0.2216,0.1133,guidance,0,5
179.403,79.4842,0.01380,0.02395,pulse:1+2:0.160,79.6204,79.4842,-0.1361,0.1019,guidance,0,5
179.503,79.5784,0.01449,0.02492,pulse:1+2:0.160,79.6204,79.5784,-0.0420,0.0921,guidance,0,5
179.603,79.6388,0.01468,0.02759,pulse:1+2:0.160,79.6204,79.6388,0.0184,0.1270,guidance,0,5
179.707,79.7213,0.01435,0.02658,pulse:1+2:0.160,79.6204,79.7213,0.1010,0.0386,guidance,0,5
179.806,79.8090,0.01493,0.02665,pulse:1+2:0.160,79.6204,79.8090,0.1886,0.0896,guidance,0,5
179.906,79.8859,0.01519,0.02644,coast:0.040,79.6204,79.8859,0.2655,-0.0033,fallback,0,5
