t,attDeg,wParallel,wPerp,primitive,predAtt,actualAtt,predMinusActual,fuelMargin,phase,reachable,fdir
23.602,20.4524,0.12625,0.08950,pulse:0+2:0.160,21.0326,20.4524,-0.5802,1.8291,guidance,0,
23.698,21.1456,0.12963,0.08540,pulse:0+2:0.160,21.0326,21.1456,0.1130,1.8772,guidance,0,
23.798,21.9004,0.13237,0.08214,pulse:0+2:0.160,21.0326,21.9004,0.8678,1.8500,guidance,0,
23.902,22.7059,0.13508,0.07879,pulse:0+5:0.320,26.1665,22.7059,-3.4606,1.6222,guidance,0,
23.999,23.4367,0.13750,0.07631,pulse:0+5:0.320,26.1665,23.4367,-2.7298,1.6378,guidance,0,
24.098,24.2234,0.13948,0.07330,pulse:0+5:0.320,26.1665,24.2234,-1.9431,1.7890,guidance,0,
24.202,25.0437,0.14013,0.06967,pulse:0+5:0.320,26.1665,25.0437,-1.1228,1.6159,guidance,0,
24.301,25.8553,0.14078,0.06780,pulse:0+5:0.320,26.1665,25.8553,-0.3111,1.6567,guidance,0,
24.401,26.6515,0.14283,0.06706,pulse:0+5:0.320,26.1665,26.6515,0.4850,1.6365,guidance,0,
24.502,27.4836,0.14356,0.06511,pulse:0+3:0.160,29.8011,27.4836,-2.3176,1.6540,guidance,0,
24.601,28.3161,0.14588,0.06487,pulse:0+3:0.160,29.8011,28.3161,-1.4850,1.7526,guidance,0,
24.699,29.1298,0.14645,0.06379,pulse:0+3:0.160,29.8011,29.1298,-0.6713,1.7453,guidance,0,
24.799,29.9610,0.14623,0.06408,pulse:0+3:0.160,29.8011,29.9610,0.1598,1.8400,guidance,0,
24.900,30.8152,0.14724,0.06379,pulse:0+3:0.160,29.8011,30.8152,1.0140,1.6136,guidance,0,
25.003,31.6598,0.14883,0.06300,pulse:0+5:0.160,34.0589,31.6598,-2.3991,1.8117,guidance,0,
25.100,32.4709,0.14967,0.06169,pulse:0+5:0.160,34.0589,32.4709,-1.5880,1.8378,guidance,0,
25.202,33.3438,0.14977,0.06189,pulse:0+5:0.160,34.0589,33.3438,-0.7151,1.7228,guidance,0,
25.298,34.1614,0.14907,0.05977,pulse:0+5:0.160,34.0589,34.1614,0.1025,1.7456,guidance,0,
25.399,35.0238,0.14923,0.05874,pulse:0+5:0.160,34.0589,35.0238,0.9649,1.6581,guidance,0,
25.452,35.4903,0.14920,0.05843,pulse:0+5:0.160,34.0589,35.4903,1.4314,1.6044,guidance,0,
25.557,36.3834,0.15050,0.05648,pulse:0+5:0.240,39.4939,36.3834,-3.1105,1.7005,guidance,0,
25.656,37.2522,0.15036,0.05507,pulse:0+5:0.240,39.4939,37.2522,-2.2417,1.6773,guidance,0,
25.757,38.1318,0.14994,0.05362,pulse:0+5:0.240,39.4939,38.1318,-1.3620,1.7217,guidance,0,
25.854,38.9622,0.14839,0.05101,pulse:0+5:0.240,39.4939,38.9622,-0.5317,1.6832,guidance,0,
25.955,39.8197,0.14731,0.04840,pulse:0+5:0.240,39.4939,39.8197,0.3259,1.7266,guidance,0,
26.107,41.0963,0.14651,0.04571,pulse:0+2:0.160,43.4507,41.0963,-2.3544,1.7354,guidance,0,
26.204,41.8813,0.14570,0.04408,pulse:0+2:0.160,43.4507,41.8813,-1.5694,1.7614,guidance,0,
26.306,42.7269,0.14494,0.04271,pulse:0+2:0.160,43.4507,42.7269,-0.7238,1.8033,guidance,0,
26.407,43.5539,0.14321,0.03981,pulse:0+2:0.160,43.4507,43.5539,0.1032,1.8409,guidance,0,
26.507,44.3693,0.14257,0.03904,pulse:0+2:0.160,43.4507,44.3693,0.9186,1.7894,guidance,0,
26.603,45.1449,0.14194,0.03686,pulse:0+2:0.160,43.4507,45.1449,1.6942,1.8256,guidance,0,
26.706,45.9589,0.14146,0.03637,pulse:0+5:0.240,48.8718,45.9589,-2.9129,1.6595,guidance,0,
26.804,46.7494,0.14083,0.03525,pulse:0+5:0.240,48.8718,46.7494,-2.1224,1.5422,guidance,0,
26.906,47.5656,0.13931,0.03392,pulse:0+5:0.240,48.8718,47.5656,-1.3061,1.5172,guidance,0,
27.003,48.3287,0.13742,0.03273,pulse:0+5:0.240,48.8718,48.3287,-0.5431,1.4983,guidance,0,
27.107,49.1460,0.13588,0.03232,pulse:0+5:0.240,48.8718,49.1460,0.2742,1.6714,guidance,0,
27.204,49.8862,0.13552,0.03188,pulse:0+5:0.240,48.8718,49.8862,1.0144,1.6326,guidance,0,
27.306,50.6706,0.13589,0.03229,pulse:0+5:0.160,52.8499,50.6706,-2.1792,1.5274,guidance,0,
27.408,51.4633,0.13515,0.03215,pulse:0+5:0.160,52.8499,51.4633,-1.3865,1.7497,guidance,0,
27.504,52.2044,0.13449,0.03266,pulse:0+5:0.160,52.8499,52.2044,-0.6455,1.7034,guidance,0,
27.604,52.9611,0.13299,0.03224,pulse:0+5:0.160,52.8499,52.9611,0.1112,1.7978,guidance,0,
27.708,53.7663,0.13391,0.03340,pulse:0+5:0.160,52.8499,53.7663,0.9165,1.6510,guidance,0,
27.805,54.5252,0.13441,0.03388,pulse:0+5:0.160,52.8499,54.5252,1.6753,1.7610,guidance,0,
27.903,55.2781,0.13501,0.03449,pulse:0+5:0.240,58.0563,55.2781,-2.7782,1.7405,guidance,0,
28.007,56.0794,0.13581,0.03484,pulse:0+5:0.240,58.0563,56.0794,-1.9769,1.6836,guidance,0,
28.102,56.8192,0.13554,0.03550,pulse:0+5:0.240,58.0563,56.8192,-1.2371,1.6824,guidance,0,
28.204,57.6088,0.13535,0.03499,pulse:0+5:0.240,58.0563,57.6088,-0.4475,1.5252,guidance,0,
28.307,58.4132,0.13567,0.03446,pulse:0+5:0.240,58.0563,58.4132,0.3569,1.6035,guidance,0,
28.405,59.1996,0.13625,0.03506,pulse:0+2:0.160,61.3856,59.1996,-2.1861,1.7566,guidance,0,
28.502,59.9523,0.13787,0.03472,pulse:0+2:0.160,61.3856,59.9523,-1.4333,1.6520,guidance,0,
28.602,60.7230,0.13772,0.03339,pulse:0+2:0.160,61.3856,60.7230,-0.6627,1.5218,guidance,0,
28.704,61.5189,0.13789,0.03351,pulse:0+2:0.160,61.3856,61.5189,0.1332,1.5655,guidance,0,
28.805,62.3092,0.13855,0.03245,pulse:0+2:0.160,61.3856,62.3092,0.9236,1.6848,guidance,0,
28.907,63.1310,0.14028,0.03154,pulse:0+5:0.320,66.6492,63.1310,-3.5182,1.7695,guidance,0,
29.006,63.9053,0.14037,0.03005,pulse:0+5:0.320,66.6492,63.9053,-2.7440,1.6373,guidance,0,
29.107,64.7199,0.14071,0.02823,pulse:0+5:0.320,66.6492,64.7199,-1.9293,1.6509,guidance,0,
29.203,65.4921,0.13973,0.02561,pulse:0+5:0.320,66.6492,65.4921,-1.1572,1.6391,guidance,0,
29.303,66.2705,0.13912,0.02284,pulse:0+5:0.320,66.6492,66.2705,-0.3787,1.6985,guidance,0,
29.405,67.0932,0.13893,0.02113,pulse:0+5:0.320,66.6492,67.0932,0.4440,1.5280,guidance,0,
29.507,67.9116,0.13966,0.02057,pulse:0+5:0.240,70.7827,67.9116,-2.8711,1.6596,guidance,0,
29.603,68.6631,0.13957,0.01913,pulse:0+5:0.240,70.7827,68.6631,-2.1196,1.6980,guidance,0,
29.702,69.4465,0.13889,0.01752,pulse:0+5:0.240,70.7827,69.4465,-1.3362,1.7351,guidance,0,
29.806,70.2541,0.13714,0.01537,pulse:0+5:0.240,70.7827,70.2541,-0.5286,1.5815,guidance,0,
29.902,71.0067,0.13652,0.01482,pulse:0+5:0.240,70.7827,71.0067,0.2240,1.5190,guidance,0,
30.007,71.8287,0.13637,0.01476,pulse:0+5:0.240,70.7827,71.8287,1.0460,1.5224,guidance,0,
30.105,72.5834,0.13578,0.01444,pulse:0+5:0.240,75.3741,72.5834,-2.7907,1.5585,guidance,0,
30.204,73.3610,0.13611,0.01532,pulse:0+5:0.240,75.3741,73.3610,-2.0131,1.5718,guidance,0,
30.303,74.1174,0.13421,0.01511,pulse:0+5:0.240,75.3741,74.1174,-1.2567,1.7197,guidance,0,
30.406,74.9082,0.13251,0.01445,pulse:0+5:0.240,75.3741,74.9082,-0.4659,1.5923,guidance,0,
30.504,75.6304,0.13020,0.01528,pulse:0+5:0.240,75.3741,75.6304,0.2563,1.5654,guidance,0,
30.604,76.3781,0.12980,0.01577,pulse:0+5:0.240,75.3741,76.3781,1.0040,1.5844,guidance,0,
30.702,77.1081,0.12925,0.01733,pulse:0+5:0.160,79.1788,77.1081,-2.0707,1.6802,guidance,0,
30.807,77.8608,0.12902,0.01891,pulse:0+5:0.160,79.1788,77.8608,-1.3181,1.6656,guidance,0,
30.905,78.5851,0.12744,0.01979,pulse:0+5:0.160,79.1788,78.5851,-0.5937,1.7221,guidance,0,
31.007,79.3119,0.12580,0.01962,pulse:0+5:0.160,79.1788,79.3119,0.1330,1.6698,guidance,0,
31.105,80.0176,0.12496,0.02064,pulse:0+5:0.160,79.1788,80.0176,0.8387,1.6324,guidance,0,
31.157,80.3812,0.12458,0.02156,pulse:0+5:0.160,79.1788,80.3812,1.2024,1.6135,guidance,0,
31.303,81.4186,0.12389,0.02277,pulse:0+5:0.320,84.5212,81.4186,-3.1027,1.5136,guidance,0,
31.407,82.1445,0.12406,0.02361,pulse:0+5:0.320,84.5212,82.1445,-2.3767,1.5578,guidance,0,
31.502,82.8141,0.12249,0.02328,pulse:0+5:0.320,84.5212,82.8141,-1.7072,1.5363,guidance,0,
31.608,83.5437,0.12045,0.02335,pulse:0+5:0.320,84.5212,83.5437,-0.9776,1.5849,guidance,0,
31.706,84.2194,0.11963,0.02230,pulse:0+5:0.320,84.5212,84.2194,-0.3018,1.6604,guidance,0,
31.805,84.8860,0.11925,0.02168,pulse:0+2:0.160,86.7974,84.8860,-1.9115,1.5604,guidance,0,
31.904,85.5565,0.11887,0.02103,pulse:0+2:0.160,86.7974,85.5565,-1.2410,1.5418,guidance,0,
32.003,86.2538,0.11897,0.02051,pulse:0+2:0.160,86.7974,86.2538,-0.5437,1.6462,guidance,0,
32.104,86.9370,0.11806,0.01925,pulse:0+2:0.160,86.7974,86.9370,0.1395,1.6321,guidance,0,
32.155,87.3081,0.11875,0.01886,pulse:0+2:0.160,86.7974,87.3081,0.5106,1.6993,guidance,0,
32.304,88.3278,0.11893,0.01751,pulse:0+2:0.160,86.7974,88.3278,1.5303,1.7051,guidance,0,
32.402,88.9940,0.11953,0.01668,pulse:0+5:0.160,90.9055,88.9940,-1.9115,1.6134,guidance,0,
32.506,89.7126,0.12066,0.01511,pulse:0+5:0.160,90.9055,89.7126,-1.1929,1.6352,guidance,0,
32.607,90.3927,0.11946,0.01334,pulse:0+5:0.160,90.9055,90.3927,-0.5128,1.4904,guidance,0,
32.704,91.0547,0.11863,0.01153,pulse:0+5:0.160,90.9055,91.0547,0.1492,1.5289,guidance,0,
32.804,91.7536,0.11975,0.01128,pulse:0+5:0.160,90.9055,91.7536,0.8481,1.6564,guidance,0,
32.906,92.4500,0.12018,0.01024,pulse:0+5:0.160,94.3718,92.4500,-1.9219,1.5190,guidance,0,
33.006,93.1222,0.12117,0.00992,pulse:0+5:0.160,94.3718,93.1222,-1.2496,1.5738,guidance,0,
33.104,93.8060,0.12053,0.00866,pulse:0+5:0.160,94.3718,93.8060,-0.5658,1.4407,guidance,0,
33.206,94.5061,0.11982,0.00759,pulse:0+5:0.160,94.3718,94.5061,0.1343,1.4208,guidance,0,
33.303,95.1771,0.12022,0.00719,pulse:0+5:0.160,94.3718,95.1771,0.8053,1.5026,guidance,0,
33.405,95.8787,0.12094,0.00834,pulse:0+5:0.160,94.3718,95.8787,1.5068,1.5265,guidance,0,
33.503,96.5459,0.12149,0.00940,pulse:0+5:0.160,98.4886,96.5459,-1.9427,1.4609,guidance,0,
33.605,97.2551,0.12251,0.00938,pulse:0+5:0.160,98.4886,97.2551,-1.2335,1.6670,guidance,0,
33.705,97.9601,0.12214,0.00961,pulse:0+5:0.160,98.4886,97.9601,-0.5285,1.5855,guidance,0,
33.807,98.6571,0.12043,0.00963,pulse:0+5:0.160,98.4886,98.6571,0.1685,1.6285,guidance,0,
33.905,99.3424,0.12126,0.01137,pulse:0+5:0.160,98.4886,99.3424,0.8538,1.5772,guidance,0,
34.005,100.0390,0.12090,0.01152,pulse:0+5:0.160,101.9723,100.0390,-1.9333,1.5451,guidance,0,
34.105,100.7256,0.12098,0.01327,pulse:0+5:0.160,101.9723,100.7256,-1.2467,1.6424,guidance,0,
34.205,101.4059,0.12011,0.01385,pulse:0+5:0.160,101.9723,101.4059,-0.5664,1.5022,guidance,0,
34.303,102.0754,0.11868,0.01265,pulse:0+5:0.160,101.9723,102.0754,0.1031,1.4900,guidance,0,
34.404,102.7637,0.11895,0.01425,pulse:0+5:0.160,101.9723,102.7637,0.7913,1.5277,guidance,0,
34.501,103.4168,0.11809,0.01472,pulse:0+5:0.160,101.9723,103.4168,1.4445,1.4987,guidance,0,
34.599,104.0772,0.11862,0.01534,pulse:0+5:0.160,105.9740,104.0772,-1.8968,1.5500,guidance,0,
34.699,104.7551,0.11813,0.01467,pulse:0+5:0.160,105.9740,104.7551,-1.2189,1.6170,guidance,0,
34.803,105.4496,0.11652,0.01475,pulse:0+5:0.160,105.9740,105.4496,-0.5244,1.5202,guidance,0,
34.900,106.1032,0.11459,0.01459,pulse:0+5:0.160,105.9740,106.1032,0.1292,1.4073,guidance,0,
34.997,106.7322,0.11429,0.01314,pulse:0+5:0.160,105.9740,106.7322,0.7582,1.4181,guidance,0,
35.100,107.4053,0.11347,0.01392,pulse:0+5:0.160,109.2194,107.4053,-1.8142,1.5768,guidance,0,
35.200,108.0341,0.11260,0.01398,pulse:0+5:0.160,109.2194,108.0341,-1.1854,1.5316,guidance,0,
35.301,108.6726,0.11201,0.01250,pulse:0+5:0.160,109.2194,108.6726,-0.5468,1.4069,guidance,0,
35.398,109.2851,0.10985,0.01025,pulse:0+5:0.160,109.2194,109.2851,0.0656,1.4142,guidance,0,
35.498,109.9333,0.10967,0.00946,pulse:0+5:0.160,109.2194,109.9333,0.7139,1.3868,guidance,0,
35.601,110.5773,0.10957,0.00856,pulse:0+5:0.160,112.3288,110.5773,-1.7515,1.5900,guidance,0,
35.700,111.2128,0.10930,0.00887,pulse:0+5:0.160,112.3288,111.2128,-1.1159,1.4513,guidance,0,
35.802,111.8498,0.10806,0.00699,pulse:0+5:0.160,112.3288,111.8498,-0.4790,1.4082,guidance,0,
35.901,112.4497,0.10596,0.00598,pulse:0+5:0.160,112.3288,112.4497,0.1209,1.5564,guidance,0,
35.999,113.0473,0.10579,0.00541,pulse:0+5:0.160,112.3288,113.0473,0.7185,1.6140,guidance,0,
36.100,113.6493,0.10616,0.00553,pulse:0+5:0.160,112.3288,113.6493,1.3205,1.5265,guidance,0,
36.202,114.2737,0.10601,0.00492,pulse:0+5:0.160,115.9682,114.2737,-1.6945,1.5729,guidance,0,
36.297,114.8572,0.10603,0.00528,pulse:0+5:0.160,115.9682,114.8572,-1.1110,1.5617,guidance,0,
36.399,115.4646,0.10496,0.00451,pulse:0+5:0.160,115.9682,115.4646,-0.5037,1.5476,guidance,0,
36.502,116.0838,0.10393,0.00373,pulse:0+5:0.160,115.9682,116.0838,0.1156,1.6409,guidance,0,
36.597,116.6746,0.10434,0.00461,pulse:0+5:0.160,115.9682,116.6746,0.7063,1.6151,guidance,0,
36.703,117.2872,0.10470,0.00537,pulse:0+5:0.160,118.9606,117.2872,-1.6734,1.5583,guidance,0,
36.798,117.8575,0.10531,0.00643,pulse:0+5:0.160,118.9606,117.8575,-1.1030,1.5979,guidance,0,
36.899,118.4754,0.10481,0.00613,pulse:0+5:0.160,118.9606,118.4754,-0.4852,1.5122,guidance,0,
36.999,119.0668,0.10419,0.00650,pulse:0+5:0.160,118.9606,119.0668,0.1063,1.3986,guidance,0,
37.101,119.6633,0.10385,0.00661,pulse:0+5:0.160,118.9606,119.6633,0.7027,1.6055,guidance,0,
37.201,120.2864,0.10548,0.00811,pulse:0+5:0.160,118.9606,120.2864,1.3258,1.4152,guidance,0,
37.299,120.8961,0.10570,0.00877,pulse:0+5:0.160,122.5856,120.8961,-1.6895,1.4069,guidance,0,
37.402,121.5284,0.10663,0.00974,pulse:0+5:0.160,122.5856,121.5284,-1.0572,1.3584,guidance,0,
37.502,122.1371,0.10640,0.00952,pulse:0+5:0.160,122.5856,122.1371,-0.4484,1.3691,guidance,0,
37.599,122.7182,0.10536,0.00896,pulse:0+5:0.160,122.5856,122.7182,0.1326,1.3424,guidance,0,
37.701,123.3335,0.10599,0.00975,pulse:0+5:0.160,122.5856,123.3335,0.7479,1.3399,guidance,0,
37.800,123.9457,0.10638,0.00973,pulse:0+5:0.160,125.6461,123.9457,-1.7004,1.5021,guidance,0,
37.901,124.5559,0.10714,0.00998,pulse:0+5:0.160,125.6461,124.5559,-1.0901,1.3853,guidance,0,
37.998,125.1566,0.10624,0.00903,pulse:0+5:0.160,125.6461,125.1566,-0.4894,1.5268,guidance,0,
38.102,125.7788,0.10479,0.00827,pulse:0+5:0.160,125.6461,125.7788,0.1328,1.3751,guidance,0,
38.198,126.3583,0.10549,0.00764,pulse:0+5:0.160,125.6461,126.3583,0.7122,1.4837,guidance,0,
38.297,126.9660,0.10593,0.00726,pulse:0+5:0.160,125.6461,126.9660,1.3200,1.4831,guidance,0,
38.400,127.5683,0.10608,0.00697,pulse:0+5:0.160,129.2639,127.5683,-1.6956,1.5337,guidance,0,
38.501,128.1812,0.10563,0.00644,pulse:0+5:0.160,129.2639,128.1812,-1.0827,1.5183,guidance,0,
38.599,128.7715,0.10504,0.00541,pulse:0+5:0.160,129.2639,128.7715,-0.4924,1.4319,guidance,0,
38.701,129.3680,0.10371,0.00470,pulse:0+5:0.160,129.2639,129.3680,0.1041,1.4733,guidance,0,
38.799,129.9567,0.10381,0.00367,pulse:0+5:0.160,129.2639,129.9567,0.6928,1.5129,guidance,0,
38.898,130.5275,0.10372,0.00390,pulse:0+5:0.160,129.2639,130.5275,1.2636,1.3872,guidance,0,
38.998,131.1227,0.10279,0.00359,pulse:0+5:0.160,132.7655,131.1227,-1.6428,1.4399,guidance,0,
39.099,131.7164,0.10239,0.00380,pulse:0+5:0.160,132.7655,131.7164,-1.0491,1.3962,guidance,0,
39.201,132.2991,0.10084,0.00317,pulse:0+5:0.160,132.7655,132.2991,-0.4664,1.4842,guidance,0,
39.297,132.8305,0.09899,0.00293,pulse:0+5:0.160,132.7655,132.8305,0.0650,1.5256,guidance,0,
39.401,133.3961,0.09853,0.00312,pulse:0+5:0.160,132.7655,133.3961,0.6307,1.4528,guidance,0,
39.499,133.9329,0.09830,0.00297,pulse:0+5:0.160,135.5036,133.9329,-1.5708,1.5379,guidance,0,
39.600,134.4936,0.09789,0.00272,pulse:0+5:0.160,135.5036,134.4936,-1.0101,1.5887,guidance,0,
39.700,135.0598,0.09697,0.00261,pulse:0+5:0.160,135.5036,135.0598,-0.4439,1.3808,guidance,0,
39.798,135.6215,0.09570,0.00194,pulse:0+5:0.160,135.5036,135.6215,0.1178,1.3944,guidance,0,
39.899,136.1729,0.09435,0.00149,pulse:0+5:0.160,135.5036,136.1729,0.6693,1.4091,guidance,0,
40.002,136.7156,0.09492,0.00265,pulse:0+5:0.160,138.2321,136.7156,-1.5166,1.5364,guidance,0,
40.100,137.2448,0.09453,0.00284,pulse:0+5:0.160,138.2321,137.2448,-0.9873,1.4797,guidance,0,
40.201,137.7984,0.09364,0.00248,pulse:0+5:0.160,138.2321,137.7984,-0.4337,1.4710,guidance,0,
40.302,138.3542,0.09209,0.00274,pulse:0+5:0.160,138.2321,138.3542,0.1221,1.4199,guidance,0,
40.401,138.8503,0.09226,0.00324,pulse:0+5:0.160,138.2321,138.8503,0.6181,1.5226,guidance,0,
40.498,139.3503,0.09200,0.00404,pulse:0+5:0.160,138.2321,139.3503,1.1182,1.4853,guidance,0,
40.601,139.9040,0.09193,0.00497,pulse:0+5:0.160,141.3726,139.9040,-1.4686,1.5284,guidance,0,
40.699,140.4320,0.09233,0.00567,pulse:0+5:0.160,141.3726,140.4320,-0.9406,1.5243,guidance,0,
40.803,140.9699,0.09173,0.00477,pulse:0+5:0.160,141.3726,140.9699,-0.4027,1.3792,guidance,0,
40.899,141.4872,0.09042,0.00460,pulse:0+5:0.160,141.3726,141.4872,0.1145,1.4475,guidance,0,
40.998,141.9912,0.09042,0.00458,pulse:0+5:0.160,141.3726,141.9912,0.6186,1.4871,guidance,0,
41.100,142.5342,0.09116,0.00405,pulse:0+5:0.160,141.3726,142.5342,1.1616,1.4680,guidance,0,
41.199,143.0585,0.09190,0.00443,pulse:0+5:0.160,144.5266,143.0585,-1.4680,1.4379,guidance,0,
41.298,143.5753,0.09245,0.00394,pulse:0+5:0.160,144.5266,143.5753,-0.9513,1.4777,guidance,0,
41.398,144.0838,0.09162,0.00293,pulse:0+5:0.160,144.5266,144.0838,-0.4428,1.3601,guidance,0,
41.502,144.6213,0.09070,0.00156,pulse:0+5:0.160,144.5266,144.6213,0.0947,1.4056,guidance,0,
41.602,145.1423,0.09071,0.00192,pulse:0+5:0.160,144.5266,145.1423,0.6157,1.5103,guidance,0,
41.700,145.6660,0.09138,0.00238,pulse:0+5:0.160,147.1259,145.6660,-1.4598,1.4849,guidance,0,
41.798,146.1907,0.09239,0.00235,pulse:0+5:0.160,147.1259,146.1907,-0.9351,1.3377,guidance,0,
41.898,146.7196,0.09146,0.00290,pulse:0+5:0.160,147.1259,146.7196,-0.4063,1.5175,guidance,0,
42.002,147.2619,0.09064,0.00397,pulse:0+5:0.160,147.1259,147.2619,0.1361,1.3960,guidance,0,
42.098,147.7482,0.09078,0.00442,pulse:0+5:0.160,147.1259,147.7482,0.6224,1.3218,guidance,0,
42.197,148.2667,0.09168,0.00463,pulse:0+5:0.160,147.1259,148.2667,1.1408,1.4338,guidance,0,
42.303,148.8375,0.09153,0.00511,pulse:0+5:0.160,150.2999,148.8375,-1.4623,1.3238,guidance,0,
42.400,149.3530,0.09218,0.00574,pulse:0+5:0.160,150.2999,149.3530,-0.9469,1.5144,guidance,0,
42.503,149.8894,0.09087,0.00599,pulse:0+5:0.160,150.2999,149.8894,-0.4104,1.3641,guidance,0,
42.598,150.3760,0.09011,0.00653,pulse:0+5:0.160,150.2999,150.3760,0.0761,1.2979,guidance,0,
42.698,150.8801,0.09032,0.00592,pulse:0+5:0.160,150.2999,150.8801,0.5802,1.4433,guidance,0,
42.800,151.3884,0.09053,0.00560,pulse:0+5:0.160,150.2999,151.3884,1.0885,1.5556,guidance,0,
42.898,151.8960,0.08993,0.00591,pulse:0+5:0.160,153.3326,151.8960,-1.4366,1.4939,guidance,0,
43.000,152.4367,0.09037,0.00507,pulse:0+5:0.160,153.3326,152.4367,-0.8960,1.5499,guidance,0,
43.099,152.9408,0.08875,0.00497,pulse:0+5:0.160,153.3326,152.9408,-0.3918,1.5012,guidance,0,
43.200,153.4488,0.08801,0.00445,pulse:0+5:0.160,153.3326,153.4488,0.1162,1.3343,guidance,0,
43.298,153.9517,0.08774,0.00388,pulse:0+5:0.160,153.3326,153.9517,0.6190,1.3761,guidance,0,
43.397,154.4286,0.08731,0.00271,pulse:0+5:0.160,153.3326,154.4286,1.0960,1.3033,guidance,0,
43.498,154.9535,0.08732,0.00273,pulse:0+5:0.160,156.3482,154.9535,-1.3947,1.3123,guidance,0,
43.598,155.4306,0.08701,0.00243,pulse:0+5:0.160,156.3482,155.4306,-0.9176,1.5242,guidance,0,
43.699,155.9286,0.08567,0.00230,pulse:0+5:0.160,156.3482,155.9286,-0.4196,1.4693,guidance,0,
43.797,156.4025,0.08457,0.00186,pulse:0+5:0.160,156.3482,156.4025,0.0543,1.5317,guidance,0,
43.897,156.9014,0.08381,0.00103,pulse:0+5:0.160,156.3482,156.9014,0.5533,1.4883,guidance,0,
43.998,157.3878,0.08366,0.00156,pulse:0+5:0.160,158.7238,157.3878,-1.3360,1.4026,guidance,0,
44.099,157.8775,0.08358,0.00130,pulse:0+5:0.160,158.7238,157.8775,-0.8463,1.3606,guidance,0,
44.203,158.3667,0.08233,0.00140,pulse:0+5:0.160,158.7238,158.3667,-0.3572,1.3289,guidance,0,
44.298,158.8110,0.08139,0.00141,pulse:0+5:0.160,158.7238,158.8110,0.0872,1.3472,guidance,0,
44.403,159.2902,0.08057,0.00237,pulse:0+5:0.160,158.7238,159.2902,0.5664,1.3509,guidance,0,
44.501,159.7539,0.08028,0.00208,pulse:0+5:0.160,161.0356,159.7539,-1.2818,1.4907,guidance,0,
44.598,160.1772,0.08043,0.00262,pulse:0+5:0.160,161.0356,160.1772,-0.8584,1.3974,guidance,0,
44.701,160.6340,0.07915,0.00371,pulse:0+5:0.160,161.0356,160.6340,-0.4016,1.3629,guidance,0,
44.799,161.0870,0.07862,0.00455,pulse:0+5:0.160,161.0356,161.0870,0.0513,1.3793,guidance,0,
44.903,161.5541,0.07808,0.00532,pulse:0+5:0.160,161.0356,161.5541,0.5184,1.4407,guidance,0,
44.999,161.9928,0.07871,0.00581,pulse:0+5:0.160,161.0356,161.9928,0.9572,1.3959,guidance,0,
45.098,162.4383,0.07855,0.00565,pulse:0+5:0.160,163.6925,162.4383,-1.2541,1.2988,guidance,0,
45.203,162.9071,0.07851,0.00630,pulse:0+5:0.160,163.6925,162.9071,-0.7854,1.4641,guidance,0,
45.300,163.3387,0.07775,0.00708,pulse:0+5:0.160,163.6925,163.3387,-0.3538,1.4523,guidance,0,
45.397,163.7741,0.07700,0.00823,pulse:0+5:0.160,163.6925,163.7741,0.0816,1.3370,guidance,0,
45.502,164.2203,0.07676,0.00858,pulse:0+5:0.160,163.6925,164.2203,0.5278,1.4747,guidance,0,
45.602,164.6565,0.07712,0.00804,pulse:0+5:0.160,165.8876,164.6565,-1.2311,1.4075,guidance,0,
45.700,165.0994,0.07847,0.00849,pulse:0+5:0.160,165.8876,165.0994,-0.7882,1.3590,guidance,0,
45.802,165.5442,0.07631,0.00851,pulse:0+5:0.160,165.8876,165.5442,-0.3434,1.4666,guidance,0,
45.901,165.9935,0.07559,0.00886,pulse:0+5:0.160,165.8876,165.9935,0.1059,1.3919,guidance,0,
46.002,166.4373,0.07687,0.00867,pulse:0+5:0.160,165.8876,166.4373,0.5497,1.3742,guidance,0,
46.098,166.8476,0.07739,0.00833,pulse:0+5:0.160,165.8876,166.8476,0.9599,1.3491,guidance,0,
46.198,167.2956,0.07671,0.00747,pulse:0+5:0.160,168.5201,167.2956,-1.2245,1.3077,guidance,0,
46.301,167.7348,0.07797,0.00686,pulse:0+5:0.160,168.5201,167.7348,-0.7853,1.2652,guidance,0,
46.403,168.1887,0.07750,0.00756,pulse:0+5:0.160,168.5201,168.1887,-0.3314,1.4650,guidance,0,
46.500,168.6147,0.07546,0.00708,pulse:0+5:0.160,168.5201,168.6147,0.0946,1.4433,guidance,0,
46.600,169.0619,0.07690,0.00670,pulse:0+5:0.160,168.5201,169.0619,0.5418,1.3883,guidance,0,
46.700,169.5248,0.07669,0.00625,pulse:0+5:0.160,170.7491,169.5248,-1.2243,1.2773,guidance,0,
46.802,170.0028,0.07771,0.00591,pulse:0+5:0.160,170.7491,170.0028,-0.7463,1.3861,guidance,0,
46.901,170.4339,0.07617,0.00634,pulse:0+5:0.160,170.7491,170.4339,-0.3152,1.4489,guidance,0,
47.002,170.8737,0.07552,0.00671,pulse:0+5:0.160,170.7491,170.8737,0.1246,1.3566,guidance,0,
47.098,171.2754,0.07560,0.00659,pulse:0+5:0.160,170.7491,171.2754,0.5263,1.4214,guidance,0,
47.200,171.7143,0.07577,0.00639,pulse:0+5:0.160,172.9237,171.7143,-1.2095,1.3824,guidance,0,
